개방서비스명,소재지전화,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,좌표정보(x),좌표정보(y)
동물병원,02-415-7585,서울특별시 송파구 송파동 96-6 창영빌딩,"서울특별시 송파구 송파대로 388, 창영빌딩 (송파동)",5668,잠실종합동물병원,209676.4187,444469.5284
동물병원,02-400-0075,서울특별시 송파구 문정동 150-2 문정프라자,"서울특별시 송파구 중대로 80, 문정프라자 (문정동)",5833,펫가든동물병원,210343.6993,443288.285
동물병원,2068-2277,서울특별시 영등포구 양평동2가 1-1 신동아하이팰리스,"서울특별시 영등포구 선유서로 67, 신동아하이팰리스상가 104동 131호 (양평동2가)",7278,애드펫동물병원,189734.544,446634.2546
동물병원,02-2671-0026,서울특별시 영등포구 당산동5가 11-33 당산디오빌,"서울특별시 영등포구 당산로 222, 1층 103-3호 (당산동5가, 당산디오빌)",7214,디오빌 동물병원,191292.0952,447892.0787
동물병원,02-785-7582,서울특별시 영등포구 여의도동 42 한양아파트,"서울특별시 영등포구 국제금융로 79, 롯데슈퍼 2층 (여의도동, 한양아파트)",7340,Dr.수동물병원,193963.5631,446584.5502
동물병원,402-9119,서울특별시 송파구 오금동 3번지,서울특별시 송파구 위례성대로 178 (오금동),,준동물병원,211484.2908,445340.7653
동물병원,845-0780,서울특별시 영등포구 신길동 214-55,"서울특별시 영등포구 도신로 186, 2층 (신길동)",7347,온누리 종합동물병원,192153.6215,445405.237
동물병원,929-1212,서울특별시 성북구 종암동 68-1,서울특별시 성북구 종암로 91(종암동),2810,미소동물병원,202964.0171,455119.5764
동물병원,967-0300,서울특별시 성북구 석관동 268-11번지,서울특별시 성북구 돌곶이로 56 (석관동),2784,중앙동물병원,205168.2656,456283.7205
동물병원,912-0018,서울특별시 성북구 하월곡동 16-7번지,서울특별시 성북구 화랑로 91 (하월곡동),2751,비비펫 동물병원,203650.8193,455630.2937
동물병원,943-8376,서울특별시 성북구 정릉동 285-4 정호빌딩,"서울특별시 성북구 보국문로 68-1, 정호빌딩 1층 (정릉동)",2711,보성통증동물병원,200758.469,456474.684
동물병원,914-5545,서울특별시 성북구 정릉동 16-162,"서울특별시 성북구 정릉로 328, 1층 (정릉동)",2816,ZOO동물병원,201656.2014,455521.0583
동물병원,989-8575,서울특별시 성북구 길음동 1125-9번지,서울특별시 성북구 삼양로 84 (길음동),2726,우리동물병원,201922.4459,456502.3794
동물병원,926-8275,서울특별시 성북구 보문동5가 3-1,서울특별시 성북구 보문로 99 (보문동5가),2872,24시 애니동물병원,201682.2964,453515.2723
동물병원,953-0075,서울특별시 성북구 동소문동6가 3-1 시티플레이스,"서울특별시 성북구 동소문로 73, 시티플레이스 1층 101호, 비101호, 비201호, 비202호 (동소문동6가)",2830,VIP 동물의료센터,201116.3376,454444.2973
동물병원,,서울특별시 성북구 장위동 225-61번지,서울특별시 성북구 장위로 81 (장위동),2756,큐동물병원,203965.6132,456852.9464
동물병원,02-743-7582,서울특별시 성북구 성북동1가 115-23,서울특별시 성북구 성북로 27 (성북동1가),2880,한사랑동물병원,200269.1844,454227.1418
동물병원,929-5496,서울특별시 성북구 동소문동3가 79번지,서울특별시 성북구 동소문로 66 (동소문동3가),2860,나래종합동물병원,201076.1157,454342.9189
동물병원,836-4020,충청북도 증평군 증평읍 신동리 111번지,충청북도 증평군 증평읍 중앙로 170-3,27937,우리동물병원,251610.5485,364637.4853
동물병원,,충청북도 증평군 증평읍 교동리 39번지,충청북도 증평군 증평읍 중앙로 230,27931,증평동물병원,252010.4076,365065.8661
동물병원,043 -838 -4275,충청북도 증평군 증평읍 창동리 791번지,충청북도 증평군 증평읍 창신로 45,27928,우주동물병원,251554.0761,364621.6104
동물병원,,경상남도 하동군 진교면 진교리 426,경상남도 하동군 진교면 민다리길 84-1,52344,진교가축병원,282292.038,170405.0288
동물병원,,경상남도 하동군 옥종면 청룡리 123,경상남도 하동군 옥종면 옥종중앙길 64-1,52313,현대동물병원,280057.3076,187227.3453
동물병원,,경상남도 하동군 하동읍 읍내리 211-8,경상남도 하동군 하동읍 경서대로 154,52330,하동동물병원,268382.9642,174657.0424
동물병원,055-884-6716,경상남도 하동군 하동읍 읍내리 208-2번지,경상남도 하동군 하동읍 경서대로 168,52330,사랑동물병원,268465.3003,174778.3648
동물병원,,,경상남도 하동군 하동읍 경서대로 219,52324,박학규동물병원,268899.3396,175014.1316
동물병원,,제주특별자치도 서귀포시 남원읍 남원리 214-7,제주특별자치도 서귀포시 남원읍 태위로723번길 31-11,63621,동물병원도담도담,173936.2114,-23767.5606
동물병원,02-715-7575,서울특별시 마포구 구수동 56-8,서울특별시 마포구 창전로 50-1 (구수동),4087,산책 동물병원,193979.0461,449401.7743
동물병원,,충청북도 괴산군 괴산읍 동부리 672-4번지,,,김종하 동물병원,270631.5809,367754.2076
동물병원,,,충청북도 괴산군 사리면 문화2길 1,28046,김동물병원,257813.3993,368480.2763
동물병원,,충청북도 괴산군 괴산읍 서부리 712-6번지,충청북도 괴산군 괴산읍 임꺽정로 159,28027,수암동물병원,269469.7982,368596.2721
동물병원,061-363-9482,전라남도 곡성군 곡성읍 읍내리 138-2,"전라남도 곡성군 곡성읍 낙동원로 19-1, 2층",57534,마로동물병원,227275.8317,198247.5674
동물병원,02-930-7161,서울특별시 노원구 상계동 1025-32번지 1층,"서울특별시 노원구 동일로 1626, 1층 (상계동)",1630,서정동물병원,204855.3352,463464.8123
동물병원,070-4064-8275,경상남도 김해시 외동 533-2번지,경상남도 김해시 분성로 116 (외동),50961,스마일동물병원,369222.2156,193938.5504
동물병원,02-593-7575,서울특별시 서초구 반포동 89-7,"서울특별시 서초구 서래로 18, 1층 (반포동)",6580,이을동물병원,199787.2422,443801.1421
동물병원,,경상북도 청송군 안덕면 명당리 432-3번지,경상북도 청송군 안덕면 안덕로 83,37451,남청송 동물병원,375986.9595,311650.0927
동물병원,053-710-7582,대구광역시 달성군 다사읍 서재리 181,대구광역시 달성군 다사읍 서재로12길 26,42928,대구착한동물병원,334902.493,264106.2154
동물병원,064-796-1136,제주특별자치도 제주시 한림읍 동명리 1695번지,제주특별자치도 제주시 한림읍 한림로 580,63013,제주피그클리닉,130975.8333,-9498.383813
동물병원,064-746-7579,제주특별자치도 제주시 노형동 3794-6번지,제주특별자치도 제주시 노형3길 21-1 (노형동),63088,라이프동물병원,151223.6233,-1403.530311
동물병원,02-932-8575,서울특별시 노원구 상계동 746-4 명지프라자빌딩 102호,"서울특별시 노원구 동일로 1363, 명지프라자빌딩 102호 (상계동)",1763,우리 동물병원,205337.119,460895.3197
동물병원,,경상북도 예천군 호명면 산합리 1412 에비뉴타워 203호,"경상북도 예천군 호명면 새움3로 26, 에비뉴타워 203호",36849,호명동물병원,333257.6312,342744.6738
동물병원,031-797-5528,경기도 광주시 송정동 8-6번지,경기도 광주시 경안천로 131 (송정동),12740,원동물병원,224161.6271,435030.6131
동물병원,043-847-7582,충청북도 충주시 용산동 1953번지,충청북도 충주시 형설로 54-11 (용산동),27403,용산동물병원,283790.7972,384575.3262
동물병원,26991222,서울특별시 강서구 염창동 246-11번지,"서울특별시 강서구 양천로 663-1, 1층 (염창동)",7543,푸른들동물병원,188516.7532,449996.4849
동물병원,0507-1489-8275,경기도 평택시 용이동 686-2 101호,"경기도 평택시 용죽3로 12, 101호 (용이동)",17870,마루동물병원,211134.8119,387934.6653
동물병원,02-6383-0303,서울특별시 마포구 공덕동 404 풍림브이아이피텔,"서울특별시 마포구 마포대로 127, 풍림브이아이피텔 (공덕동)",4144,콩닥 동물병원,195703.4253,449330.8007
동물병원,273-0015,경상북도 포항시 북구 용흥동 618-39번지 1층,"경상북도 포항시 북구 새천년대로 587, 1층 (용흥동)",37700,홍경태동물의료원,412089.4583,283238.5269
동물병원,,경기도 고양시 일산서구 일산동 573번지,"경기도 고양시 일산서구 고봉로 317, 1층 (일산동)",10339,현대동물병원,180268.4015,465036.8864
동물병원,,제주특별자치도 제주시 한림읍 귀덕리 154-1번지,제주특별자치도 제주시 한림읍 귀덕남동1길 2,63025,우정동물병원,134569.6416,-8131.4596
동물병원,031-719-9545,경기도 성남시 분당구 금곡동 143번지 청솔마을성원아파트,"경기도 성남시 분당구 미금로 251, 112,201,202,203호 (금곡동, 청솔마을성원아파트)",13618,동물병원루니,209687.8246,427827.3413
동물병원,537628899,대구광역시 수성구 황금동 848-1번지,대구광역시 수성구 청수로 135 (황금동),42149,유니온동물의료센터,346586.5921,261240.2002
동물병원,055-343-7586,경상남도 김해시 진영읍 여래리 970,"경상남도 김해시 진영읍 본산로 9, 3층",50858,진영조은동물병원,357966.1593,202186.1564
동물병원,358-7975,충청남도 당진시 송악읍 기지시리 253-5번지,충청남도 당진시 송악읍 샘건너길 2,31733,송악 동물병원,172164.7429,377955.3436
동물병원,044-715-7515-,세종특별자치시 장군면 도계리 162-13,세종특별자치시 장군면 장척로 415,30053,한솔동물병원,218417.4256,333012.835
동물병원,031-319-7583,경기도 시흥시 정왕동 1772-31번지 지음프라자,"경기도 시흥시 배곧4로 95, 지음프라자 101호 (정왕동)",15010,만세동물병원,176366.8536,430275.6823
동물병원,02-546-9539,서울특별시 강남구 논현동 88-4 양현빌딩 2층/5층,"서울특별시 강남구 논현로132길 24, 양현빌딩 2층/5층 (논현동)",6052,최영민 동물의료센터,202792.5597,445881.0737
동물병원,051-701-7588,부산광역시 해운대구 좌동 1479-3번지 세종월드프라자,"부산광역시 해운대구 해운대로 814, 세종월드프라자 A동 301호 (좌동)",48111,리더스동물병원,398330.5165,187771.5114
동물병원,062-613-6651,광주광역시 서구 유촌동 820-111,광주광역시 서구 무진대로 576 (유촌동),61954,광주광역시 야생동물구조관리센터,,
동물병원,,경상남도 사천시 사남면 월성리 16-6번지 도도 동물병원,"경상남도 사천시 사남면 사천대로 1652, 도도 동물병원",52532,도도 동물병원,297976.891,174628.4636
동물병원,401-7200,경기도 안산시 단원구 고잔동 707-2 삼성홈플러스,"경기도 안산시 단원구 광덕대로 175, 삼성홈플러스 3층 (고잔동)",15471,웰니스동물병원(고잔점),184766.0708,423338.2237
동물병원,044-866-7975,세종특별자치시 다정동 7-3 더다정빌딩,"세종특별자치시 다정중앙로 51, 더다정빌딩 204호 (다정동)",30124,바른동물병원,222198.9799,332695.3205
동물병원,,경기도 여주시 천송동 20-3,경기도 여주시 여양2로 42(천송동),12613,위더스 동물메디컬센터 부설 동물보호센터,259651.4915,423096.2419
동물병원,428257551,대전광역시 유성구 죽동 718-6번지,대전광역시 유성구 죽동로279번길 5-3 (죽동),34127,유성튼튼동물병원,230312.9691,318983.5067
동물병원,042-536-5002,대전광역시 중구 태평동 264-25번지,"대전광역시 중구 수침로 67-7, 1층 (태평동)",34893,나무쉼터 동물병원,235828.7886,313948.8052
동물병원,031-985-8075,경기도 김포시 걸포동 260,"경기도 김포시 걸포2로 49, 파인스타S1 2층 204,205호 (걸포동)",10099,하트동물의료센터,,
동물병원,,전라남도 무안군 현경면 외반리 560-3 노래연습장,"전라남도 무안군 현경면 현해로 77, 노래연습장",58512,우리동물병원,146320.1864,169240.8711
동물병원,064-732-2660,제주특별자치도 제주시 조천읍 교래리 552-4,"제주특별자치도 제주시 조천읍 비자림로 685-8, 1층",63346,해올동물병원,170197.1636,-6563.140119
동물병원,031-424-7515,"경기도 의왕시 내손동 842 래미안에버하임아파트 상가, 농협은행","경기도 의왕시 포일로 20, 래미안에버하임아파트 상가,사바나동물병원 (내손동)",16024,사바나동물병원,197856.4764,431780.392
동물병원,032-832-7575,인천광역시 연수구 송도동 316 힐스테이트 송도 더테라스 판매시설S동 170호,"인천광역시 연수구 센트럴로 415, 힐스테이트 송도 더테라스 판매시설S동 170호 (송도동)",22020,모두애동물병원,166870.8871,434329.2557
동물병원,032-330-7522,인천광역시 연수구 송도동 311 랜드마크시티센트럴더샵 판매시설동 1층 8호,"인천광역시 연수구 랜드마크로 68, 판매시설동 1층 8호 (송도동, 랜드마크시티센트럴더샵)",22018,바른동물병원,166239.0078,434891.0077
동물병원,02-451-7582,"서울특별시 강남구 일원동 645-11 1층, 지하1층","서울특별시 강남구 일원로9길 74, 1층, 지하1층 (일원동)",6342,임재성동물의료센터,207669.4237,443200.3097
동물병원,,제주특별자치도 제주시 조천읍 선흘리 1960-23 102호,"제주특별자치도 제주시 조천읍 우진길 38-10, 1층 102호",63341,준마동물병원(출장진료전문병원),172158.9166,-3735.844642
동물병원,522327575,울산광역시 동구 일산동 945,"울산광역시 동구 방어진순환도로 652, 테라스파크 301,302,304호 (일산동)",44056,척척 동물의료센터,420356.2744,224949.0991
동물병원,,충청북도 음성군 금왕읍 무극리 363-2 101호,"충청북도 음성군 금왕읍 무극로309번길 52-3, 101호",27628,수아인동물병원,253059.3357,388582.8954
